Unnamed: 0,Year,Race Name,Driver ID,Constructor Name,Grid Position,Final Position,Fastest Lap Time,Points,Status,Number of Laps,Lap,Duration,Weather,Temperature (°C),Humidity (%),Wind Speed (m/s),Rain (mm),Pit Stops
5795,2021,Au,ts,Al,7.0,12.0,68.455,0.0,+1 Lap,70.0,12.0,21.145,No rain,-2.06,86,1.54,0.0,2
5491,2020,70,ri,Re,5.0,14.0,91.168,0.0,+1 Lap,51.0,14.0,28.587,No rain,4.18,97,2.28,0.0,2
14223,2019,Ca,ru,Wi,18.0,16.0,77.241,0.0,+2 Laps,68.0,9.0,23.686,No rain,-4.97,57,6.69,0.0,1
618,2023,Sp,bo,Al,16.0,19.0,78.242,0.0,+1 Lap,65.0,5.0,23.691,No rain,9.61,85,3.09,0.0,1
3799,2023,Hu,hu,,,,,,DNF,,38.0,21.955,No rain,1.26,70,3.09,0.0,2
14300,2020,Po,le,Fe,4.0,4.0,80.408,12.0,Finished,66.0,34.0,26.940,No rain,10.33,88,1.9,0.0,1
1600,2019,Ru,hu,,,,,,DNF,,16.0,34.264,No rain,-0.89,51,7.0,0.0,2
13861,2020,Sa,pe,,,,,,DNF,,1.0,24.214,No rain,21.05,72,5.45,0.0,2
15022,2022,Ca,al,Wi,12.0,13.0,77.951,0.0,Finished,70.0,48.0,23.530,No rain,-4.97,57,6.69,0.0,2
9807,2020,Be,bo,Me,2.0,2.0,107.983,18.0,Finished,44.0,11.0,25.548,Rain,-1.91,100,2.57,0.0,1
1752,2020,Ei,gi,Al,14.0,10.0,90.909,1.0,Finished,60.0,36.0,22.772,No rain,-2.31,93,3.09,0.0,2
15060,2019,Ge,ga,Re,4.0,14.0,77.495,0.0,DNF,61.0,3.0,29.667,No rain,0.22,86,0.0,0.0,1
2040,2024,Sp,ru,Me,4.0,4.0,78.28999999999999,12.0,Finished,66.0,36.0,22.700,No rain,9.61,85,3.09,0.0,2
2083,2024,La,oc,Al,11.0,17.0,96.511,0.0,+1 Lap,49.0,11.0,15.790,No rain,14.64,31,1.54,0.0,2
7965,2019,Az,gr,Ha,14.0,18.0,108.517,0.0,DNF,38.0,34.0,20.906,Rain,4.97,75,12.35,0.0,1
12123,2021,Sp,la,Wi,19.0,16.0,82.905,0.0,+1 Lap,65.0,50.0,22.405,No rain,9.61,85,3.09,0.0,3
546,2024,Me,co,Wi,16.0,12.0,80.09,0.0,+1 Lap,70.0,47.0,23.895,No rain,23.88,23,4.12,0.0,1
6199,2021,Az,le,Fe,1.0,4.0,105.382,12.0,Finished,51.0,9.0,19.836,Rain,4.97,75,12.35,0.0,2
14530,2021,Ab,bo,Me,6.0,6.0,86.862,8.0,Finished,58.0,30.0,21.669,No rain,21.1,68,2.06,0.0,1
13831,2021,Sã,ru,Wi,17.0,13.0,74.355,0.0,+1 Lap,70.0,7.0,20.844,No rain,21.25,86,4.63,0.0,2
15224,2020,Ei,le,Fe,4.0,7.0,90.712,6.0,Finished,60.0,10.0,22.560,No rain,-2.31,93,3.09,0.0,2
5147,2020,Br,le,Fe,4.0,3.0,89.813,15.0,Finished,52.0,13.0,29.520,No rain,4.18,97,2.28,0.0,1
15100,2022,Me,no,Mc,8.0,9.0,83.402,2.0,+1 Lap,70.0,31.0,22.585,No rain,23.88,23,4.12,0.0,1
8867,2019,Ja,ha,Me,4.0,3.0,90.983,16.0,Finished,52.0,42.0,23.591,No rain,7.84,72,6.85,0.0,2
16619,2022,Be,ga,Al,0.0,9.0,113.002,2.0,Finished,44.0,10.0,22.857,Rain,-1.91,100,2.57,0.0,2
6014,2022,It,al,Al,6.0,19.0,87.203,0.0,DNF,31.0,,,Rain,5.0,87,0.45,1.0,0
7169,2023,Sa,pe,,,,,,DNF,,18.0,20.715,No rain,26.03,53,2.06,0.0,1
175,2023,Du,no,Mc,2.0,7.0,74.39,6.0,Finished,72.0,10.0,20.395,No rain,1.59,88,3.6,0.0,2
17751,2019,Ba,ha,Me,3.0,1.0,93.528,25.0,Finished,57.0,13.0,24.255,No rain,21.05,72,5.45,0.0,2
2208,2021,Ba,le,Fe,4.0,6.0,94.988,8.0,Finished,56.0,32.0,24.176,No rain,21.05,72,5.45,0.0,2
15855,2020,It,ru,Wi,19.0,14.0,84.42099999999999,0.0,Finished,53.0,22.0,25.249,Rain,5.0,87,0.45,1.0,1
3787,2020,Br,ri,Re,8.0,4.0,89.482,12.0,Finished,52.0,12.0,29.559,No rain,4.18,97,2.28,0.0,1
12971,2023,Az,bo,Al,13.0,18.0,106.304,0.0,+1 Lap,50.0,12.0,22.354,Rain,4.97,75,12.35,0.0,3
9318,2020,Ru,ru,Wi,13.0,18.0,97.352,0.0,+1 Lap,52.0,50.0,29.675,No rain,-0.89,51,7.0,0.0,3
12793,2023,Mo,no,Mc,10.0,9.0,77.844,2.0,+1 Lap,77.0,54.0,33.428,No rain,11.92,73,3.6,0.0,2
17746,2020,Sp,no,Mc,8.0,10.0,82.392,1.0,+1 Lap,65.0,44.0,21.761,No rain,9.61,85,3.09,0.0,2
14786,2020,Sa,ga,Al,9.0,11.0,,0.0,Finished,87.0,51.0,24.577,No rain,21.05,72,5.45,0.0,2
2441,2024,Ca,sa,Wi,13.0,20.0,86.48400000000001,0.0,DNF,23.0,,,No rain,-4.97,57,6.69,0.0,0
10260,2023,Un,bo,Al,13.0,12.0,101.972,0.0,Finished,56.0,10.0,24.783,Rain,17.84,85,3.09,0.0,2
1322,2023,Me,sa,Wi,19.0,16.0,83.003,0.0,DNF,70.0,22.0,23.945,No rain,23.88,23,4.12,0.0,1
1603,2020,Sa,ri,Re,7.0,5.0,,10.0,Finished,87.0,29.0,24.474,No rain,21.05,72,5.45,0.0,2
9945,2022,Sa,al,Wi,16.0,14.0,94.368,0.0,DNF,47.0,13.0,20.683,No rain,26.03,53,2.06,0.0,1
8014,2023,La,sa,Fe,12.0,6.0,95.984,8.0,Finished,50.0,26.0,22.630,No rain,14.64,31,1.54,0.0,2
4065,2020,Ei,ha,Me,2.0,1.0,88.145,25.0,Finished,60.0,45.0,23.180,No rain,-2.31,93,3.09,0.0,2
1294,2020,Br,le,Fe,4.0,3.0,89.813,15.0,Finished,52.0,13.0,29.520,No rain,4.18,97,2.28,0.0,1
2000,2020,Br,al,Re,12.0,8.0,88.689,4.0,Finished,52.0,30.0,33.308,No rain,4.18,97,2.28,0.0,2
14347,2022,Un,ga,Al,11.0,14.0,102.32,0.0,Finished,56.0,32.0,28.918,Rain,17.84,85,3.09,0.0,2
2063,2020,Br,al,Re,12.0,8.0,88.689,4.0,Finished,52.0,6.0,28.834,No rain,4.18,97,2.28,0.0,2
1507,2022,Ja,al,Al,7.0,7.0,104.412,6.0,Finished,28.0,2.0,6:36.837,No rain,7.84,72,6.85,0.0,1
16926,2020,Ei,oc,Re,7.0,18.0,93.189,0.0,DNF,22.0,,,No rain,-2.31,93,3.09,0.0,0
1559,2024,Ch,hu,,,,,,DNF,,23.0,23.336,No rain,2.99,75,4.0,0.0,2
12022,2020,Tu,oc,Re,7.0,11.0,101.006,0.0,+1 Lap,57.0,1.0,25.719,No rain,5.73,65,4.63,0.0,2
5577,2024,Un,pe,,,,,,DNF,,26.0,23.580,Rain,17.84,85,3.09,0.0,1
10768,2024,Ca,al,As,6.0,6.0,76.303,8.0,Finished,70.0,44.0,24.346,No rain,-4.97,57,6.69,0.0,2
10251,2023,Ca,oc,Al,6.0,8.0,76.782,4.0,Finished,70.0,36.0,23.698,No rain,-4.97,57,6.69,0.0,2
15902,2023,Un,zh,Al,12.0,13.0,101.879,0.0,+1 Lap,55.0,27.0,24.717,Rain,17.84,85,3.09,0.0,2
5611,2021,Hu,ga,Al,5.0,5.0,78.394,11.0,Finished,70.0,2.0,24:17.615,No rain,1.26,70,3.09,0.0,2
11270,2023,Hu,ha,Me,1.0,4.0,81.601,12.0,Finished,70.0,16.0,21.974,No rain,1.26,70,3.09,0.0,1
5335,2020,Br,ma,,,,,,DNF,,50.0,28.273,No rain,4.18,97,2.28,0.0,2
9546,2019,Me,ra,,,,,,DNF,,52.0,22.963,No rain,23.88,23,4.12,0.0,2
17841,2021,Ru,ma,Ha,15.0,18.0,101.713,0.0,+2 Laps,51.0,14.0,30.127,No rain,-0.89,51,7.0,0.0,2
4141,2021,Du,ha,Me,2.0,2.0,71.097,19.0,Finished,72.0,70.0,19.202,No rain,1.59,88,3.6,0.0,3
14783,2020,Hu,ve,Fe,5.0,6.0,80.363,8.0,+1 Lap,69.0,29.0,21.880,No rain,1.26,70,3.09,0.0,2
3549,2024,Qa,st,As,15.0,18.0,90.935,0.0,DNF,8.0,,,No rain,20.97,72,3.43,0.0,0
6016,2022,Au,st,As,12.0,13.0,70.048,0.0,+1 Lap,70.0,29.0,21.431,No rain,-2.06,86,1.54,0.0,1
6906,2019,Ge,ma,,,,,,DNF,,25.0,19.640,No rain,0.22,86,0.0,0.0,2
6720,2024,Du,st,As,8.0,13.0,75.255,0.0,+1 Lap,71.0,30.0,21.385,No rain,1.59,88,3.6,0.0,1
1235,2024,Un,ts,RB,10.0,14.0,99.193,0.0,+1 Lap,55.0,18.0,24.193,Rain,17.84,85,3.09,0.0,1
14204,2020,Ei,ru,Wi,17.0,20.0,94.526,0.0,DNF,12.0,11.0,22.496,No rain,-2.31,93,3.09,0.0,1
12789,2024,Qa,ru,Me,1.0,4.0,83.355,12.0,Finished,57.0,,,No rain,20.97,72,3.43,0.0,0
17186,2020,Tu,oc,Re,7.0,11.0,101.006,0.0,+1 Lap,57.0,10.0,23.475,No rain,5.73,65,4.63,0.0,2
2251,2024,Mi,ma,,,,,,DNF,,23.0,22.187,No rain,22.99,64,8.23,0.0,1
9217,2022,Mo,ma,,,,,,DNF,,22.0,26.930,No rain,11.92,73,3.6,0.0,2
15763,2024,Hu,sa,Wi,14.0,17.0,80.561,0.0,+1 Lap,69.0,8.0,21.757,No rain,1.26,70,3.09,0.0,2
11301,2020,Be,al,Re,5.0,6.0,108.736,8.0,Finished,44.0,11.0,22.738,Rain,-1.91,100,2.57,0.0,1
15537,2022,Au,la,Wi,18.0,16.0,83.882,0.0,+1 Lap,57.0,23.0,17.936,No rain,17.76,67,0.89,0.0,2
10249,2020,70,ri,Re,5.0,14.0,91.168,0.0,+1 Lap,51.0,26.0,28.167,No rain,4.18,97,2.28,0.0,2
16773,2020,Ab,ra,,,,,,DNF,,10.0,22.012,No rain,21.1,68,2.06,0.0,1
13858,2024,Me,ga,Al,8.0,10.0,81.274,1.0,+1 Lap,70.0,28.0,23.204,No rain,23.88,23,4.12,0.0,1
11573,2022,Ab,la,Wi,20.0,19.0,90.309,0.0,DNF,55.0,15.0,22.423,No rain,21.1,68,2.06,0.0,2
13736,2020,Em,kv,Al,8.0,4.0,77.666,12.0,Finished,63.0,51.0,29.809,Rain,4.34,96,2.91,1.33,2
16588,2020,Au,no,Mc,3.0,3.0,67.475,16.0,Finished,71.0,26.0,23.637,No rain,-2.06,86,1.54,0.0,3
947,2023,It,bo,Al,14.0,10.0,85.988,1.0,Finished,51.0,25.0,24.658,Rain,5.0,87,0.45,1.0,1
15713,2022,Ba,ha,Me,5.0,3.0,96.228,15.0,Finished,57.0,27.0,25.796,No rain,21.05,72,5.45,0.0,2
11028,2022,Mo,mi,,,,,,DNF,,17.0,36.854,No rain,11.92,73,3.6,0.0,2
2970,2020,Br,ri,Re,8.0,4.0,89.482,12.0,Finished,52.0,12.0,29.559,No rain,4.18,97,2.28,0.0,1
14509,2021,St,oc,Al,17.0,14.0,69.576,0.0,+1 Lap,70.0,36.0,21.238,No rain,-2.06,86,1.54,0.0,1
3885,2021,Qa,no,Mc,4.0,9.0,85.746,2.0,+1 Lap,56.0,49.0,26.552,No rain,20.97,72,3.43,0.0,2
17824,2023,Be,ha,Me,3.0,4.0,107.305,13.0,Finished,44.0,12.0,23.090,Rain,-1.91,100,2.57,0.0,2
15615,2024,Br,ha,Me,2.0,1.0,89.438,25.0,Finished,52.0,27.0,28.929,No rain,4.18,97,2.28,0.0,2
10712,2019,Br,sa,Mc,13.0,6.0,89.757,8.0,Finished,52.0,20.0,27.980,No rain,4.18,97,2.28,0.0,1
6697,2021,Tu,ga,Al,4.0,6.0,92.814,8.0,Finished,58.0,39.0,29.310,No rain,5.73,65,4.63,0.0,1
13713,2019,Ja,ri,Re,16.0,19.0,93.481,0.0,DNF,51.0,29.0,23.292,No rain,7.84,72,6.85,0.0,1
15194,2019,Ca,hu,,,,,,DNF,,16.0,24.030,No rain,-4.97,57,6.69,0.0,1
7131,2021,Ba,al,Al,9.0,19.0,96.063,0.0,DNF,32.0,29.0,24.775,No rain,21.05,72,5.45,0.0,2
6058,2021,St,la,Wi,16.0,17.0,70.104,0.0,DNF,68.0,25.0,21.953,No rain,-2.06,86,1.54,0.0,2
1840,2022,It,ri,Mc,4.0,17.0,86.60300000000001,0.0,DNF,45.0,19.0,25.164,Rain,5.0,87,0.45,1.0,1
1564,2024,Br,bo,Sa,16.0,15.0,91.277,0.0,+1 Lap,51.0,37.0,31.527,No rain,4.18,97,2.28,0.0,2
3673,2021,Ru,ma,,,,,,DNF,,26.0,29.578,No rain,-0.89,51,7.0,0.0,2
4311,2019,Br,st,Ra,18.0,13.0,89.39,0.0,Finished,52.0,13.0,30.400,No rain,4.18,97,2.28,0.0,2
4698,2020,Au,sa,Mc,8.0,5.0,67.974,10.0,Finished,71.0,26.0,23.827,No rain,-2.06,86,1.54,0.0,2
3320,2022,Be,oc,Al,16.0,7.0,111.717,6.0,Finished,44.0,12.0,23.511,Rain,-1.91,100,2.57,0.0,1
5192,2020,70,ve,Fe,11.0,12.0,90.785,0.0,Finished,52.0,22.0,28.167,No rain,4.18,97,2.28,0.0,1
4468,2024,Sp,oc,Al,8.0,10.0,78.982,1.0,Finished,66.0,13.0,21.834,No rain,9.61,85,3.09,0.0,2
4773,2021,Sp,ri,Mc,7.0,6.0,81.85300000000001,8.0,Finished,66.0,25.0,22.406,No rain,9.61,85,3.09,0.0,2
6575,2020,Ru,ha,Me,1.0,3.0,98.075,15.0,Finished,53.0,16.0,41.352,No rain,-0.89,51,7.0,0.0,1
13591,2024,La,al,As,16.0,11.0,96.553,0.0,Finished,50.0,24.0,21.407,No rain,14.64,31,1.54,0.0,2
4709,2024,Au,st,As,9.0,6.0,80.93,8.0,Finished,58.0,37.0,17.977,No rain,17.76,67,0.89,0.0,2
847,2023,Mo,st,As,14.0,20.0,77.769,0.0,DNF,53.0,51.0,24.656,No rain,11.92,73,3.6,0.0,1
15966,2024,Qa,ru,Me,1.0,4.0,83.355,12.0,Finished,57.0,,,No rain,20.97,72,3.43,0.0,0
838,2019,Hu,gr,Ha,9.0,20.0,82.809,0.0,DNF,49.0,19.0,22.035,No rain,1.26,70,3.09,0.0,1
8740,2020,It,pe,,,,,,DNF,,22.0,26.693,Rain,5.0,87,0.45,1.0,1
7532,2022,Be,al,Wi,6.0,10.0,113.055,1.0,Finished,44.0,26.0,24.415,Rain,-1.91,100,2.57,0.0,2
7759,2024,Ja,ga,Al,17.0,16.0,96.642,0.0,+1 Lap,52.0,1.0,26:26.793,No rain,7.84,72,6.85,0.0,1
4597,2023,Un,bo,Al,13.0,12.0,101.972,0.0,Finished,56.0,10.0,24.783,Rain,17.84,85,3.09,0.0,2
9609,2024,Ca,ha,Me,7.0,4.0,74.856,13.0,Finished,70.0,25.0,23.762,No rain,-4.97,57,6.69,0.0,2
5785,2022,Ab,st,As,14.0,8.0,89.62,4.0,Finished,58.0,40.0,21.802,No rain,21.1,68,2.06,0.0,2
17606,2019,Ch,ke,,,,,,DNF,,33.0,23.383,No rain,2.99,75,4.0,0.0,2
604,2020,Au,gr,Ha,15.0,16.0,70.228,0.0,DNF,49.0,20.0,23.280,No rain,-2.06,86,1.54,0.0,1
11665,2019,Me,le,Fe,1.0,4.0,79.232,13.0,Finished,71.0,43.0,25.786,No rain,23.88,23,4.12,0.0,2
7225,2023,Au,al,Wi,10.0,11.0,69.56,0.0,Finished,71.0,14.0,21.562,No rain,-2.06,86,1.54,0.0,2
2311,2019,Fr,ma,,,,,,DNF,,20.0,30.118,No rain,8.64,77,3.73,0.1,1
16466,2019,Ja,ga,To,9.0,7.0,95.321,6.0,+1 Lap,51.0,18.0,23.180,No rain,7.84,72,6.85,0.0,1
11238,2020,Ru,bo,Me,3.0,1.0,97.03,26.0,Finished,53.0,26.0,29.750,No rain,-0.89,51,7.0,0.0,1
1982,2019,Au,ke,,,,,,DNF,,13.0,16.224,No rain,-2.06,86,1.54,0.0,3
8391,2022,Ja,ve,As,9.0,6.0,106.964,8.0,Finished,28.0,5.0,24.218,No rain,7.84,72,6.85,0.0,2
8677,2024,Au,ga,Al,17.0,13.0,81.09,0.0,+1 Lap,57.0,17.0,20.316,No rain,17.76,67,0.89,0.0,1
5728,2021,Ab,mi,,,,,,DNF,,52.0,22.070,No rain,21.1,68,2.06,0.0,2
2823,2021,Tu,st,As,8.0,9.0,92.608,2.0,Finished,58.0,39.0,35.509,No rain,5.73,65,4.63,0.0,1
4551,2019,Mo,ra,,,,,,DNF,,46.0,26.299,No rain,11.92,73,3.6,0.0,1
5336,2024,Be,no,Mc,4.0,5.0,105.563,10.0,Finished,44.0,29.0,22.610,Rain,-1.91,100,2.57,0.0,2
4453,2020,Sa,ri,Re,7.0,5.0,,10.0,Finished,87.0,55.0,24.695,No rain,21.05,72,5.45,0.0,2
15869,2019,Ba,ma,,,,,,DNF,,32.0,26.729,No rain,21.05,72,5.45,0.0,2
3749,2023,Sã,ts,Al,16.0,9.0,74.231,2.0,Finished,71.0,1.0,20.969,No rain,21.25,86,4.63,0.0,2
11198,2020,Be,ga,Al,12.0,8.0,107.839,4.0,Finished,44.0,26.0,22.681,Rain,-1.91,100,2.57,0.0,1
8001,2022,Au,ga,Al,14.0,15.0,70.104,0.0,+1 Lap,70.0,12.0,22.724,No rain,-2.06,86,1.54,0.0,2
16445,2020,Ab,pi,,,,,,DNF,,10.0,26.329,No rain,21.1,68,2.06,0.0,3
13899,2019,Sp,hu,,,,,,DNF,,35.0,22.193,No rain,9.61,85,3.09,0.0,1
9079,2022,Ab,ke,,,,,,DNF,,28.0,22.387,No rain,21.1,68,2.06,0.0,1
524,2024,Me,la,RB,12.0,16.0,79.502,0.0,+1 Lap,70.0,65.0,30.299,No rain,23.88,23,4.12,0.0,2
14173,2021,It,ri,Mc,2.0,1.0,84.812,26.0,Finished,53.0,22.0,23.812,Rain,5.0,87,0.45,1.0,1
9139,2023,Mo,bo,Al,15.0,11.0,77.824,0.0,+1 Lap,77.0,51.0,30.395,No rain,11.92,73,3.6,0.0,1
8450,2024,Ca,pi,Mc,4.0,5.0,76.247,10.0,Finished,70.0,44.0,23.476,No rain,-4.97,57,6.69,0.0,2
17666,2023,Ba,al,As,5.0,3.0,96.156,15.0,Finished,57.0,14.0,25.800,No rain,21.05,72,5.45,0.0,1
16707,2021,Ba,pe,,,,,,DNF,,2.0,23.993,No rain,21.05,72,5.45,0.0,2
12441,2023,Au,ma,,,,,,DNF,,8.0,15:25.112,No rain,17.76,67,0.89,0.0,1
122,2020,Ru,al,Re,15.0,10.0,98.377,1.0,Finished,53.0,1.0,30.211,No rain,-0.89,51,7.0,0.0,2
4366,2019,Sp,ri,Re,13.0,12.0,80.615,0.0,Finished,66.0,24.0,22.379,No rain,9.61,85,3.09,0.0,2
10282,2023,It,zh,Al,16.0,14.0,85.983,0.0,Finished,51.0,33.0,25.959,Rain,5.0,87,0.45,1.0,2
10877,2023,Si,oc,Al,8.0,18.0,99.93,0.0,DNF,42.0,20.0,29.755,No rain,26.92,87,1.03,0.0,1
2302,2020,Ab,st,Ra,8.0,10.0,101.866,1.0,Finished,55.0,10.0,22.036,No rain,21.1,68,2.06,0.0,1
7397,2019,Br,st,Ra,18.0,13.0,89.39,0.0,Finished,52.0,13.0,30.400,No rain,4.18,97,2.28,0.0,2
15196,2021,Mo,ha,Me,7.0,7.0,72.909,7.0,Finished,78.0,29.0,23.783,No rain,11.92,73,3.6,0.0,2
5820,2022,Sã,pe,,,,,,DNF,,23.0,22.869,No rain,21.25,86,4.63,0.0,1
9197,2023,Me,ma,,,,,,DNF,,33.0,22.372,No rain,23.88,23,4.12,0.0,3
10206,2021,Ru,ra,,,,,,DNF,,15.0,30.102,No rain,-0.89,51,7.0,0.0,2
15142,2023,Qa,al,As,4.0,6.0,86.045,8.0,Finished,57.0,11.0,28.373,No rain,20.97,72,3.43,0.0,2
8880,2023,Qa,ke,,,,,,DNF,,3.0,28.743,No rain,20.97,72,3.43,0.0,2
3055,2023,Mo,sa,Wi,16.0,18.0,77.30199999999999,0.0,+2 Laps,76.0,23.0,27.774,No rain,11.92,73,3.6,0.0,3
3566,2024,Br,le,Fe,11.0,14.0,89.748,0.0,+1 Lap,51.0,27.0,29.233,No rain,4.18,97,2.28,0.0,2
48,2023,Sã,sa,Fe,7.0,6.0,74.406,8.0,Finished,71.0,1.0,23.030,No rain,21.25,86,4.63,0.0,2
501,2022,Be,zh,Al,18.0,14.0,112.317,0.0,Finished,44.0,14.0,23.744,Rain,-1.91,100,2.57,0.0,2
3185,2019,Ge,ma,,,,,,DNF,,3.0,22.358,No rain,0.22,86,0.0,0.0,2
14480,2019,Fr,ru,Wi,20.0,19.0,95.83,0.0,+2 Laps,51.0,33.0,37.494,No rain,8.64,77,3.73,0.1,2
229,2020,Ei,ke,,,,,,DNF,,34.0,23.114,No rain,-2.31,93,3.09,0.0,2
14648,2024,La,la,RB,14.0,16.0,96.98,0.0,Finished,50.0,11.0,21.049,No rain,14.64,31,1.54,0.0,1
2824,2022,Ca,oc,Al,7.0,6.0,77.11,8.0,Finished,70.0,19.0,25.684,No rain,-4.97,57,6.69,0.0,2
8772,2023,Au,sa,Wi,18.0,16.0,81.456,0.0,DNF,56.0,8.0,15:38.017,No rain,17.76,67,0.89,0.0,4
12402,2020,Be,ma,,,,,,DNF,,11.0,23.314,Rain,-1.91,100,2.57,0.0,1
3007,2021,Ba,mi,,,,,,DNF,,14.0,25.798,No rain,21.05,72,5.45,0.0,1
4305,2022,Ab,la,Wi,20.0,19.0,90.309,0.0,DNF,55.0,38.0,25.174,No rain,21.1,68,2.06,0.0,2
1074,2022,Em,pe,,,,,,DNF,,50.0,29.627,Rain,4.34,96,2.91,1.33,2
12134,2024,Sp,sa,Fe,6.0,6.0,78.539,8.0,Finished,66.0,36.0,22.249,No rain,9.61,85,3.09,0.0,2
10824,2022,Si,le,Fe,1.0,2.0,108.753,18.0,Finished,59.0,34.0,32.058,No rain,26.92,87,1.03,0.0,1
7653,2019,Un,ri,Re,9.0,6.0,100.564,8.0,Finished,56.0,21.0,23.751,Rain,17.84,85,3.09,0.0,1
7210,2023,Hu,pi,Mc,4.0,5.0,82.736,10.0,Finished,70.0,18.0,21.171,No rain,1.26,70,3.09,0.0,2
2944,2022,Sp,mi,,,,,,DNF,,30.0,23.127,No rain,9.61,85,3.09,0.0,2
10427,2022,Ca,mi,,,,,,DNF,,,,No rain,-4.97,57,6.69,0.0,0
15111,2021,Me,ma,,,,,,DNF,,33.0,21.908,No rain,23.88,23,4.12,0.0,1
8638,2024,Mi,sa,Wi,17.0,20.0,93.452,0.0,DNF,27.0,11.0,22.611,No rain,22.99,64,8.23,0.0,1
4433,2022,Sã,ts,Al,0.0,17.0,75.508,0.0,+1 Lap,70.0,40.0,23.645,No rain,21.25,86,4.63,0.0,2
12139,2023,Hu,le,Fe,6.0,7.0,82.469,6.0,Finished,70.0,43.0,21.452,No rain,1.26,70,3.09,0.0,2
4161,2019,Un,gr,Ha,15.0,15.0,101.27,0.0,+1 Lap,55.0,24.0,24.583,Rain,17.84,85,3.09,0.0,1
3117,2022,It,pe,,,,,,DNF,,7.0,23.698,Rain,5.0,87,0.45,1.0,2
15575,2019,Be,no,Mc,11.0,11.0,108.321,0.0,DNF,43.0,19.0,23.182,Rain,-1.91,100,2.57,0.0,1
6878,2020,Sp,ke,,,,,,DNF,,28.0,24.148,No rain,9.61,85,3.09,0.0,1
17028,2019,Mo,ra,,,,,,DNF,,46.0,26.299,No rain,11.92,73,3.6,0.0,1
5322,2021,Az,no,Mc,9.0,5.0,105.326,10.0,Finished,51.0,7.0,20.533,Rain,4.97,75,12.35,0.0,1
12056,2024,Si,ri,RB,16.0,18.0,94.486,0.0,+1 Lap,61.0,10.0,30.316,No rain,26.92,87,1.03,0.0,3
17757,2023,Au,ga,Al,9.0,13.0,80.995,0.0,DNF,56.0,8.0,15:26.996,No rain,17.76,67,0.89,0.0,1
2419,2024,Hu,ke,,,,,,DNF,,34.0,22.531,No rain,1.26,70,3.09,0.0,2
14932,2019,Ch,gi,Al,19.0,15.0,98.048,0.0,+1 Lap,55.0,7.0,25.184,No rain,2.99,75,4.0,0.0,2
14579,2022,Hu,ga,Al,0.0,12.0,83.199,0.0,+1 Lap,69.0,16.0,21.675,No rain,1.26,70,3.09,0.0,1
12238,2019,Ab,al,Re,5.0,6.0,102.219,8.0,Finished,55.0,13.0,22.028,No rain,21.1,68,2.06,0.0,1
11792,2020,Tu,sa,Mc,9.0,18.0,134.103,0.0,DNF,5.0,,,No rain,5.13,81,2.59,0.0,0
1017,2022,Be,oc,Al,16.0,7.0,111.717,6.0,Finished,44.0,12.0,23.511,Rain,-1.91,100,2.57,0.0,1
12196,2024,Si,st,As,17.0,14.0,97.851,0.0,+1 Lap,61.0,26.0,29.816,No rain,26.92,87,1.03,0.0,1
8540,2023,Sã,ri,Al,17.0,13.0,73.866,0.0,+1 Lap,70.0,1.0,26:16.725,No rain,21.25,86,4.63,0.0,1
7743,2019,Br,ga,To,6.0,2.0,72.425,18.0,Finished,71.0,47.0,23.584,No rain,21.25,86,4.63,0.0,2
1928,2023,It,zh,Al,16.0,14.0,85.983,0.0,Finished,51.0,11.0,24.396,Rain,5.0,87,0.45,1.0,2
16960,2023,La,al,As,9.0,9.0,96.559,2.0,Finished,50.0,1.0,29.304,No rain,14.64,31,1.54,0.0,2
350,2024,Au,ru,Me,7.0,17.0,80.28399999999999,0.0,DNF,56.0,8.0,18.046,No rain,17.76,67,0.89,0.0,1
15365,2023,It,ma,,,,,,DNF,,20.0,24.228,Rain,5.0,87,0.45,1.0,1
223,2021,Br,gi,Al,15.0,13.0,92.346,0.0,+1 Lap,51.0,23.0,28.137,No rain,4.18,97,2.28,0.0,2
6030,2020,Sa,bo,Me,1.0,8.0,,4.0,Finished,87.0,49.0,24.552,No rain,21.05,72,5.45,0.0,1
17600,2021,Du,al,Al,9.0,6.0,74.32300000000001,8.0,+1 Lap,71.0,33.0,19.018,No rain,1.59,88,3.6,0.0,1
17565,2019,Az,ra,,,,,,DNF,,6.0,21.401,Rain,4.97,75,12.35,0.0,1
9179,2024,Au,le,Fe,4.0,2.0,79.813,19.0,Finished,58.0,9.0,17.409,No rain,17.76,67,0.89,0.0,2
12370,2019,Br,gi,Al,12.0,5.0,73.02,10.0,Finished,71.0,20.0,23.155,No rain,21.25,86,4.63,0.0,2
2500,2019,Az,hu,,,,,,DNF,,34.0,20.870,Rain,4.97,75,12.35,0.0,2
13009,2024,Me,ke,,,,,,DNF,,30.0,23.332,No rain,23.88,23,4.12,0.0,1
564,2021,Az,ri,Mc,13.0,9.0,105.713,2.0,Finished,51.0,11.0,20.082,Rain,4.97,75,12.35,0.0,1
9774,2023,Sã,ru,Me,8.0,15.0,74.934,0.0,DNF,57.0,2.0,23:30.984,No rain,21.25,86,4.63,0.0,2
18021,2020,Hu,ru,Wi,12.0,18.0,79.98400000000001,0.0,+1 Lap,69.0,19.0,21.367,No rain,1.26,70,3.09,0.0,2
13367,2023,Ja,st,As,17.0,18.0,99.05,0.0,DNF,20.0,14.0,23.441,No rain,7.84,72,6.85,0.0,1
